_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,can_the_verb_span_stylecolorblueverb_span_be_anchored_in_time,can_the_verb_span_stylecolorblueverb_span_be_anchored_in_time:confidence,after,before,bodytext,can_the_verb_span_stylecolorblueverb_span_be_anchored_in_time_gold,docid,eventid,verb
1671464945,false,finalized,5,4/8/2018 00:24:10,yes_its_anchorable,0.4158,to meet its corporate goals despite a softening in the economy .,Westinghouse,"<p>In the past 20 months alone , Paul E. Lego , president and chief operating officer , said the divestiture of $300 million of slow-growth , low-profit businesses has been more than offset by $600 million in profitable acquisitions . </p><p>Westinghouse <span style='color:red;'><strong>expects </strong></span>to meet its corporate goals despite a softening in the economy . </p>",,wsj_0973,13,expects
1671464946,false,finalized,5,4/8/2018 03:33:46,no_its_intentionwishopinion,1.0,its corporate goals despite a softening in the economy .,Westinghouse expects to,"<p>In the past 20 months alone , Paul E. Lego , president and chief operating officer , said the divestiture of $300 million of slow-growth , low-profit businesses has been more than offset by $600 million in profitable acquisitions . </p><p>Westinghouse expects to <span style='color:red;'><strong>meet </strong></span>its corporate goals despite a softening in the economy . </p>",,wsj_0973,14,meet
1671464947,false,finalized,5,4/6/2018 23:11:22,no_its_intentionwishopinion,0.7752,"that , "" Mr. Marous said .","Even if the gross national product is either flat or in the growth range of 2 % to 2.5 % , "" we can","<p>Westinghouse expects to meet its corporate goals despite a softening in the economy . </p><p>Even if the gross national product is either flat or in the growth range of 2 % to 2.5 % , "" we can <span style='color:red;'><strong>handle </strong></span>that , "" Mr. Marous said . </p>",,wsj_0973,15,handle
1671464948,false,finalized,5,4/6/2018 23:33:01,yes_its_anchorable,1.0,.,"Even if the gross national product is either flat or in the growth range of 2 % to 2.5 % , "" we can handle that , "" Mr. Marous","<p>Westinghouse expects to meet its corporate goals despite a softening in the economy . </p><p>Even if the gross national product is either flat or in the growth range of 2 % to 2.5 % , "" we can handle that , "" Mr. Marous <span style='color:red;'><strong>said </strong></span>. </p>",,wsj_0973,16,said
1671464949,false,finalized,5,4/7/2018 13:49:12,yes_its_anchorable,1.0,a surge of growth for the first time in years .,"A bright spot is the company 's power-generation business , which is","<p>GNP is the total value of the nation 's output of goods and services . </p><p>A bright spot is the company 's power-generation business , which is <span style='color:red;'><strong>experiencing </strong></span>a surge of growth for the first time in years . </p>",,wsj_0973,17,experiencing
1671464950,false,finalized,5,4/6/2018 22:57:53,yes_its_anchorable,0.6016,the business will achieve higher sales this year than the company 's target goal of 8.5 % .,Mr. Marous,"<p>A bright spot is the company 's power-generation business , which is experiencing a surge of growth for the first time in years . </p><p>Mr. Marous <span style='color:red;'><strong>said </strong></span>the business will achieve higher sales this year than the company 's target goal of 8.5 % . </p>",,wsj_0973,19,said
1671464951,false,finalized,5,4/8/2018 12:02:17,yes_its_anchorable,0.422,higher sales this year than the company 's target goal of 8.5 % .,Mr. Marous said the business will,"<p>A bright spot is the company 's power-generation business , which is experiencing a surge of growth for the first time in years . </p><p>Mr. Marous said the business will <span style='color:red;'><strong>achieve </strong></span>higher sales this year than the company 's target goal of 8.5 % . </p>",,wsj_0973,20,achieve
1671464952,false,finalized,5,4/6/2018 22:20:26,no_its_negation,1.0,"a nuclear power plant order from a U.S. utility in about a decade , excess capacity is beginning to shrink .",While Westinghouse has n't,"<p>Mr. Marous said the business will achieve higher sales this year than the company 's target goal of 8.5 % . </p><p>While Westinghouse has n't <span style='color:red;'><strong>had </strong></span>a nuclear power plant order from a U.S. utility in about a decade , excess capacity is beginning to shrink . </p>",,wsj_0973,21,had
1671464953,false,finalized,5,4/7/2018 07:39:15,yes_its_anchorable,1.0,to shrink .,"While Westinghouse has n't had a nuclear power plant order from a U.S. utility in about a decade , excess capacity is","<p>Mr. Marous said the business will achieve higher sales this year than the company 's target goal of 8.5 % . </p><p>While Westinghouse has n't had a nuclear power plant order from a U.S. utility in about a decade , excess capacity is <span style='color:red;'><strong>beginning </strong></span>to shrink . </p>",,wsj_0973,22,beginning
1671464954,false,finalized,5,4/7/2018 12:54:26,yes_its_anchorable,0.8019,.,"While Westinghouse has n't had a nuclear power plant order from a U.S. utility in about a decade , excess capacity is beginning to","<p>Mr. Marous said the business will achieve higher sales this year than the company 's target goal of 8.5 % . </p><p>While Westinghouse has n't had a nuclear power plant order from a U.S. utility in about a decade , excess capacity is beginning to <span style='color:red;'><strong>shrink </strong></span>. </p>",,wsj_0973,23,shrink
1671464955,false,finalized,5,4/7/2018 15:21:55,yes_its_anchorable,1.0,the company foresees the need for a major boost in new-generation capability throughout the 1990s .,Mr. Lego,"<p>While Westinghouse has n't had a nuclear power plant order from a U.S. utility in about a decade , excess capacity is beginning to shrink . </p><p>Mr. Lego <span style='color:red;'><strong>said </strong></span>the company foresees the need for a major boost in new-generation capability throughout the 1990s . </p>",,wsj_0973,24,said
1671464956,false,finalized,5,4/7/2018 13:30:49,yes_its_anchorable,0.7869,the need for a major boost in new-generation capability throughout the 1990s .,Mr. Lego said the company,"<p>While Westinghouse has n't had a nuclear power plant order from a U.S. utility in about a decade , excess capacity is beginning to shrink . </p><p>Mr. Lego said the company <span style='color:red;'><strong>foresees </strong></span>the need for a major boost in new-generation capability throughout the 1990s . </p>",,wsj_0973,25,foresees
1671464957,false,finalized,5,4/7/2018 08:46:20,yes_its_anchorable,0.8148,to sell steam turbine and gas turbine plants to independent power producers .,Westinghouse also is well,<p>Mr. Lego said the company foresees the need for a major boost in new-generation capability throughout the 1990s . </p><p>Westinghouse also is well <span style='color:red;'><strong>positioned </strong></span>to sell steam turbine and gas turbine plants to independent power producers . </p>,,wsj_0973,27,positioned
1671464958,false,finalized,5,4/8/2018 20:23:53,no_its_intentionwishopinion,0.8021,steam turbine and gas turbine plants to independent power producers .,Westinghouse also is well positioned to,<p>Mr. Lego said the company foresees the need for a major boost in new-generation capability throughout the 1990s . </p><p>Westinghouse also is well positioned to <span style='color:red;'><strong>sell </strong></span>steam turbine and gas turbine plants to independent power producers . </p>,,wsj_0973,28,sell
1671464959,false,finalized,5,4/8/2018 21:10:31,no_its_intentionwishopinion,0.6113,"through a recently announced venture with Mitsubishi Heavy Industries , Mr. Lego said .",The company 's ability to respond to energy needs world-wide will be,"<p>Westinghouse also is well positioned to sell steam turbine and gas turbine plants to independent power producers . </p><p>The company 's ability to respond to energy needs world-wide will be <span style='color:red;'><strong>enhanced </strong></span>through a recently announced venture with Mitsubishi Heavy Industries , Mr. Lego said . </p>",,wsj_0973,29,enhanced
1671464960,false,finalized,5,4/6/2018 20:46:39,yes_its_anchorable,0.7679,.,"The company 's ability to respond to energy needs world-wide will be enhanced through a recently announced venture with Mitsubishi Heavy Industries , Mr. Lego","<p>Westinghouse also is well positioned to sell steam turbine and gas turbine plants to independent power producers . </p><p>The company 's ability to respond to energy needs world-wide will be enhanced through a recently announced venture with Mitsubishi Heavy Industries , Mr. Lego <span style='color:red;'><strong>said </strong></span>. </p>",,wsj_0973,31,said
1671464961,false,finalized,5,4/6/2018 23:35:46,yes_its_anchorable,1.0,"the independent power segment could grow to provide as much as 50 % of near-term generation capacity , adding : "" We expect to supply a significant share of this market . """,He,"<p>The company 's ability to respond to energy needs world-wide will be enhanced through a recently announced venture with Mitsubishi Heavy Industries , Mr. Lego said . </p><p>He <span style='color:red;'><strong>said </strong></span>the independent power segment could grow to provide as much as 50 % of near-term generation capacity , adding : "" We expect to supply a significant share of this market . "" </p>",,wsj_0973,32,said
1671464962,false,finalized,5,4/8/2018 23:54:30,no_its_intentionwishopinion,0.5834,"to provide as much as 50 % of near-term generation capacity , adding : "" We expect to supply a significant share of this market . """,He said the independent power segment could,"<p>The company 's ability to respond to energy needs world-wide will be enhanced through a recently announced venture with Mitsubishi Heavy Industries , Mr. Lego said . </p><p>He said the independent power segment could <span style='color:red;'><strong>grow </strong></span>to provide as much as 50 % of near-term generation capacity , adding : "" We expect to supply a significant share of this market . "" </p>",,wsj_0973,33,grow
1671464963,false,finalized,5,4/8/2018 00:41:19,no_its_intentionwishopinion,0.6123,"as much as 50 % of near-term generation capacity , adding : "" We expect to supply a significant share of this market . """,He said the independent power segment could grow to,"<p>The company 's ability to respond to energy needs world-wide will be enhanced through a recently announced venture with Mitsubishi Heavy Industries , Mr. Lego said . </p><p>He said the independent power segment could grow to <span style='color:red;'><strong>provide </strong></span>as much as 50 % of near-term generation capacity , adding : "" We expect to supply a significant share of this market . "" </p>",,wsj_0973,34,provide
1671464964,false,finalized,5,4/7/2018 12:08:03,yes_its_anchorable,0.7956,": "" We expect to supply a significant share of this market . ""","He said the independent power segment could grow to provide as much as 50 % of near-term generation capacity ,","<p>The company 's ability to respond to energy needs world-wide will be enhanced through a recently announced venture with Mitsubishi Heavy Industries , Mr. Lego said . </p><p>He said the independent power segment could grow to provide as much as 50 % of near-term generation capacity , <span style='color:red;'><strong>adding </strong></span>: "" We expect to supply a significant share of this market . "" </p>",,wsj_0973,35,adding
